ID,NAME,all_ids
7132,ummahtameerinau,{7132}
7132,ummahtamirinau,{7132}
7132,ummahtamirenau,{7132}
7132,reconstructionofthemuslimummah,"{7132, 28694}"
7132,reconstructionoftheislamiccommunity,"{7132, 28694}"
7132,foundationforconstruction,{7132}
7132,reconstructionfoundation,"{7132, 28694}"
7132,nationbuilding,{7132}
7132,ummattamiripau,{7132}
7132,ummattamirenau,{7132}
7133,mahmoodsultanbashiruddin,"{29827, 11748, 7846, 45129, 41490, 29812, 16534, 32151, 7133}"
7133,mekmudsultanbaishiruddin,{7133}
7133,mehmooddrbashiruddin,{7133}
7135,majidabdul,"{39436, 15413, 7135}"
7135,majeedchaudhryabdul,{7135}
7138,tufailsheikmohammed,{7138}
7138,tufailsm,{7138}
7140,lashkaretoiba,"{37729, 47394, 7331, 7140, 47395}"
7140,lashkaritaiba,"{37729, 47394, 7331, 7140, 47395}"
7140,armyoftherighteous,"{17289, 7140, 11749, 10391}"
7140,armyofthepure,"{17289, 7140, 11749, 10391}"
7140,armyofthepureandrighteous,"{17289, 7140, 11749, 10391}"
7140,almansooreen,"{7140, 28692}"
7140,almansoorian,"{7140, 28692}"
7140,paasbanekashmir,{7140}
7140,paasbaniahlehadith,{7140}
7140,pasbanekashmir,{7140}
7140,pasbaneahlehadith,{7140}
7140,paasbaneahlehadis,{7140}
7140,jamaatuddawa,"{20360, 7140, 19949, 19679}"
7140,jamaataldawa,"{20360, 7140, 19949, 9334}"
7140,jamaatuddaawa,"{20360, 7140, 19949, 19679}"
7140,jamaatuldawah,"{20360, 7140, 19949, 19679}"
7140,jamaatuldawa,"{20360, 7140, 19949, 19679}"
7140,jamaatidawat,"{20360, 7140, 19949, 9334}"
7140,jamaiatuddawa,"{20360, 7140, 19949, 19679}"
7140,jamaatuddaawah,"{20360, 7140, 19949, 19679}"
7140,jamaatuddaawa,"{20360, 7140, 19949, 19679}"
7140,jamaatiuddawa,"{20360, 7140, 19949, 9334}"
7140,idarakhidmatekhalq,{7140}
7140,falahiinsaniatfoundationfif,{7140}
7140,falaheinsaniatfoundation,{7140}
7140,falaheinsaniyat,{7140}
7140,falahiinsaniyat,{7140}
7140,falahinsania,{7140}
7140,welfareofhumanity,{7140}
7140,humanitarianwelfarefoundation,"{7140, 7916, 7911}"
7140,humanwelfarefoundation,"{7140, 7916, 7911}"
7140,alanfaltrust,{7140}
7140,tehrikehurmaterasool,{7140}
7140,tehriketahafuzqiblaawwal,"{7140, 20360, 12206, 19950, 6935}"
7140,almuhammadiastudents,"{7140, 11461, 6918, 20880, 33941}"
7140,kashmirfreedommovement,{7140}
7140,tehreekeazadiekashmir,{7140}
7140,tehreekazadijammuandkashmir,{7140}
7140,tehreekeazadijammuandkashmir,{7140}
7140,tehreekiazadiikashmir,{7140}
7140,tehreekeazadiejammuandkashmir,{7140}
7140,movementforfreedomofkashmir,"{8859, 7140}"
7140,millimuslimleague,{7140}
7140,millimuslimleaguepakistan,{7140}
7141,continuityarmycouncil,{7141}
7141,continuityirishrepublicanarmy,{7141}
7141,republicansinnfein,{7141}
7146,ulsterfreedomfighters,{7146}
7148,boulghitboubakeur,{7148}
7149,jamiatihiaalturathalislamiya,"{10408, 10923, 7149, 19949, 7919, 22257, 9334, 4696}"
7149,revivalofislamicsocietyheritageontheafricancontinent,"{40798, 10923, 7149, 37478}"
7149,jamiaihyaulturath,"{10923, 7149}"
7149,afghansupportcommittee,{7149}
7149,ahyaulturas,{7149}
7149,jamiatayaturrhasalislamia,"{10408, 10923, 7149, 19949, 7919, 22257, 9334, 4696}"
7149,jamiatihyaulturathalislamia,"{10408, 10923, 7149, 19949, 7919, 22257, 9334, 4696}"
7149,lajnatulmasaeidatulafghania,"{10923, 7149, 7325}"
7149,alfurqanfoundationwelfaretrust,"{7149, 8759}"
7149,alfurqancharitablefoundation,"{7149, 8759}"
7149,alfurqanwelfarefoundation,"{7149, 8759}"
7149,organizationforpeaceanddevelopmentpakistan,"{4697, 4714, 13387, 7149}"
7149,forkhanrelieforganization,{7149}
7149,alfurqanalkhariya,"{7149, 8759}"
7149,alfurqankharia,"{7149, 8759}"
7149,alforqanalkhairya,"{7149, 8759}"
7149,alfurqanulkhaira,"{7149, 8759}"
7149,raieskhilqatulquraniafoundationofpakistan,{7149}
7149,lajnatulfurqan,{7149}
7149,hayaturrasalfurqan,"{21392, 16937, 17668, 7149}"
7149,hiyatorazalislamiya,{7149}
7149,jamitoahiatorasalislami,"{10923, 7149, 9334, 6936, 19679}"
7149,jamiatalhayaalsarat,"{10408, 10923, 7149, 19949, 7919, 22257, 9334, 4696}"
7149,ahiyahuturus,{7149}
7149,ahyautras,{7149}
7149,hayatutras,"{21392, 16937, 17668, 7149}"
7149,hayaturas,"{21392, 16937, 17668, 7149}"
7149,alturaztrust,{7149}
7149,alturazorganization,{7149}
7149,alforqancharity,"{7149, 8759}"
7149,eastandwestenterprises,{7149}
7150,abubakribrahimalimuhammad,{7150}
7150,sabriabdelilah,"{37489, 7150}"
7150,tantoushibrahimaliabubakr,{7150}
7150,tantoucheibrahimabubaker,{7150}
7150,tantoushibrahimabubaker,{7150}
7154,oasisbeachresortconventioncenter,{7154}
7154,oasisbeachresortandconventioncenter,{7154}
7156,distribuidoraimperial,"{11003, 7156}"
7156,dibc,{7156}
7157,farmaciasvida,"{48920, 7157, 11245}"
7157,farmaciavida,"{48920, 7157, 11245}"
7166,arellanofelixdetoledoenedina,"{8234, 8235, 7166}"
7199,alharamain,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamein,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamayn,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamainfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharameinfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamaynfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharameinislamicfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamaynislamicfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamainislamicfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharameinislamicfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamaynislamicfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamainhumanitarianfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharameinhumanitarianfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamaynhumanitarianfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,muassasatalharamainalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7199,muassasatalharameinalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7199,muassasatalharamaynalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7199,alharamain,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamein,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamayn,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamainhumanitarianfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharameinhumanitarianfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamaynhumanitarianfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamainfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharameinfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,alharamaynfoundation,"{25063, 8107, 8108, 8109, 8110, 8223, 7199}"
7199,vazir,"{8107, 8109, 8110, 7199, 15967}"
7199,vezir,"{8107, 8109, 8110, 7199}"
7200,alaqsamartyrsbattalion,{7200}
7201,alrashidtrust,"{6912, 7201}"
7201,alrasheedtrust,"{6912, 7201}"
7201,alrasheedtrust,"{6912, 7201}"
7201,alrashidtrust,"{6912, 7201}"
7203,aouadimohamedbenbelkacem,{7203}
7204,benhanialasad,{7204}
7205,bushushamokhtar,{7205}
7205,bouchouchaalmokhtarbenmohamedbenalmokhtar,{7205}
7207,essayedkader,{7207}
7208,elsseidsamibenkhamisbensaleh,{7208}
7209,alfauwazkhaled,{7209}
7209,alfauwazkhaleda,{7209}
7209,alfawwazkhalid,{7209}
7209,alfawwazkhalid,{7209}
7209,alfawwazkhaled,{7209}
7209,alfawwazkhaled,{7209}
7209,alfawazkhalidabdulrahmanh,{7209}
7210,almisriabuhamza,"{11377, 7210}"
7210,mustafamustafakamel,"{8228, 7210, 28859, 22863, 16498, 15515}"
7210,kamelmustafa,{7210}
7210,emanadamramsey,{7210}
7219,gestorasproamnistia,{7219}
7220,beiramarfernandinho,{7220}
7221,gonzalezquirartelalo,"{11940, 6866, 8243, 23124, 7221, 10901, 23125, 11960, 26195}"
7221,gonzalezquirartejose,"{11940, 6866, 8243, 23124, 7221, 10901, 23125, 11960, 26195}"
7221,gonzalezlopezgregorio,"{11940, 6866, 8243, 23124, 7221, 10901, 23125, 11960, 26195}"
7221,orellanaerazohectormanuel,{7221}
7221,gomezchavezgabriel,{7221}
7222,khanafridihajiibrahim,"{19970, 33954, 23683, 16517, 6856, 31951, 6864, 10898, 12562, 13396, 30165, 7222, 19991, 28054, 15419}"
7222,khanhajiibrahim,"{45923, 46888, 12330, 12940, 7928, 10898, 7222, 12920, 18619, 15516}"
7222,ibrahimhajiehai,"{11744, 15650, 13157, 10119, 43082, 17036, 45935, 13395, 7222, 21561, 18621, 9758}"
7223,knowlesjrsamuel,{7223}
7224,tvitooded,{7224}
7224,tuitodaniel,{7224}
7224,tvitodaniel,{7224}
7224,tuitodavid,{7224}
7224,mamoeliyahu,{7224}
7224,revivosimon,{7224}
7226,zambadaelmayo,"{7226, 10357, 10358}"
7226,lopezlanderosgeronimo,{7226}
7226,hernandezgarciajavier,"{13121, 31145, 6703, 7226, 26397, 11935}"
7226,zambadagarciaismaelmario,"{7226, 10357, 10358}"
7234,npa,{7234}
7234,newpeoplesarmy,{7234}
7234,communistpartyofthephilippines,"{7234, 4715}"
7235,liwinagarmando,{7235}
7251,bensoltaneadelbenalazharbenyoussef,{7251}
7255,kammounmehdibenmohamedbenmohamed,{7255}
7262,easternturkistanislamicparty,{7262}
7262,etim,{7262}
7262,etip,{7262}
7263,jaladinwaelhamza,"{49678, 7263}"
7263,jaladinwailhamza,"{49678, 7263}"
7263,jalaidanwaelhamza,"{49678, 7263}"
7263,jalaidanwailhamza,"{49678, 7263}"
7263,julaidanwailhamza,{7263}
7263,julaydanwaelhamza,{7263}
7263,julaydanwailhamza,{7263}
7263,jildanwailha,{7263}
7265,binalshibhramzi,"{7265, 15692}"
7265,binalsheidahramzimohamedabdullah,"{7265, 15692}"
7265,omarramzimohammedabdellah,{7265}
7267,essabarzakariya,{7267}
7268,gct,{7268}
7268,groupecombattanttunisien,{7268}
7268,jamaacombattantetunisien,{7268}
7268,tunisiancombatantgroup,{7268}
7270,fondationsecoursmondialasbl,{7270}
7270,fondationsecoursmondialbelgiqueasbl,{7270}
7270,fondationsecoursmondialkosova,{7270}
7270,fondationsecoursmondialvzw,{7270}
7270,fondationsecoursmondialworldrelief,{7270}
7270,stichtingwereldhulpbelgievzw,{7270}
7270,secoursmondialdefrance,{7270}
7280,jemaaislamiyah,{7280}
7280,jemaaislamiyya,{7280}
7280,jemaaislamiyyah,{7280}
7280,jemaahislamiyah,{7280}
7280,jemaahislamiyyah,{7280}
7280,jemaaislamiya,{7280}
7280,jemaaislamiyya,{7280}
7280,jemaaislamiyyah,{7280}
7280,jemaahislamiah,{7280}
7280,jemaahislamiyah,{7280}
7280,jemaahislamiyyah,{7280}
7295,vizcayaltda,{7295}
7313,carvajaltafurthectorfabio,{7313}
7321,albiraldawalia,"{7321, 9333}"
7321,bifusa,"{7321, 7323}"
7321,mezhdunarodnyjblagotvoritelnyjfond,"{7321, 50604, 41917, 51663}"
7322,benevolentinternationalfund,"{7330, 7322, 7323}"
7322,bifcanada,{7322}
7323,becfcharitableeducationalcenter,{7323}
7323,benevolenceeducationalcenter,"{7330, 7322, 7323}"
7323,bifbosnia,"{7321, 7323}"
7323,bosnianidealfuture,{7323}
7324,gicm,{7324}
7324,groupeislamiquecombattantmarocain,{7324}
7325,islamiccallcommittee,"{7325, 7638, 10408, 10923, 12115, 12756, 7637, 4694, 7639, 7640, 4697, 7641, 7642, 7644, 7643, 6366, 7645, 4707, 9334}"
7325,lajnaaldawaalisalmiah,"{10923, 7149, 7325}"
7325,lajnaaldawaalislamia,"{10923, 7149, 7325}"
7325,lajnaaldawaalislamiya,"{10923, 7149, 7325}"
7325,lajnataldawaalislamiak,"{10923, 7149, 7325}"
7325,lajnataldaawaalislamiya,"{10923, 7149, 7325}"
7325,lajnataldawa,"{10923, 7149, 7325}"
7325,lajnataldawaalislamia,"{10923, 7149, 7325}"
7325,lajnataldawaalislamiah,"{10923, 7149, 7325}"
7325,lajnataldawaalislamia,"{10923, 7149, 7325}"
7328,isomuddinriduan,{7328}
7328,nurjamanencep,{7328}
7329,arahmanmohamadiqbal,{7329}
7329,abdurrahmanabujibril,"{7329, 21388, 20700, 12598, 13367, 16280, 9596}"
7329,rahmanmohamadiqbal,"{17152, 7329, 44196, 49610, 21388, 21390, 37679, 37680, 12403, 44598, 12922, 12923, 28925}"
7329,muqtifihiruddin,{7329}
7329,muqtifikiruddin,{7329}
7329,abdulrahmanmohamadiqbal,"{7329, 21388, 20700, 12598, 13367, 16280, 9596}"
7330,benevolenceinternationalnederland,"{7330, 7322, 7323}"
7330,stgbenevolenceinternationalnederland,{7330}
7331,lashkarejhangvi,"{37729, 47394, 7331, 7140, 47395}"
7331,lashkarijhangvi,"{37729, 47394, 7331, 7140, 47395}"
7331,lashkarejhangvialalami,"{37729, 47394, 7331, 7140, 47395}"
7331,lashkarejhangvialalmi,"{37729, 47394, 7331, 7140, 47395}"
7331,lejalalami,{7331}
7471,hekhmartyargulbuddin,{7471}
7471,hekmatiargulbuddin,{7471}
7471,hekmatyargulabudin,{7471}
7471,hekmetyargulbudin,{7471}
7471,hikmetyargolboddin,{7471}
7471,khekmatiyargulbuddin,{7471}
7472,jundalislam,"{12299, 7472, 12915, 18644, 23863, 11353}"
7472,ansaralsunna,"{31372, 26061, 49580, 23803, 7472, 11695, 47664, 15852, 4697, 16475, 16476, 16477}"
7472,ansaralsunnaarmy,"{31372, 26061, 49580, 23803, 7472, 11695, 47664, 15852, 4697, 16475, 16476, 16477}"
7472,jaishansaralsunna,{7472}
7473,riyadhassaliheen,{7473}
7473,riyadussalikhinreconnaissanceandsabotagebattalionofshahidsmartyrs,{7473}
7473,riyadussalikhinreconnaissanceandsabotagebattalion,{7473}
7473,thesabotageandmilitarysurveillancegroupoftheriyadhalsalihinmartyrs,{7473}
7474,islamicregimentofspecialmeaning,"{6636, 8593, 7474, 7475, 4695, 8859, 9949}"
7474,thealjihadfisisabililahspecialislamicregiment,{7474}
7474,theislamicspecialpurposeregiment,"{7474, 7475}"
7475,internationalbattalion,"{23265, 46212, 15493, 36360, 25833, 50604, 49359, 50641, 7475, 8247, 9526, 30390, 50938, 6366}"
7475,islamicpeacekeepinginternationalbrigade,"{6636, 8593, 7474, 7475, 4695, 8859, 9949}"
7475,peacekeepingbattalion,{7475}
7475,theinternationalbrigade,"{7475, 4700, 15493}"
7475,theislamicpeacekeepingarmy,"{7474, 7475}"
7475,theislamicpeacekeepingbrigade,"{7474, 7475}"
7489,chiwengaconstantino,{7489}
7489,chiwengaconstantinegureya,{7489}
7489,chiwengaconstantinodng,{7489}
7513,mnangagwaemmerson,{7513}
7522,muchingurioppah,{7522}
7522,muchingurioppahchamuzvipange,{7522}
7522,muchingurikashirioppahchamuzvipange,{7522}
7576,banagricolasa,{7576}
7581,conpuertosa,{7581}
7583,comercializadoraautomotrizsa,"{13378, 21571, 10654, 7583}"
7584,industriaagropecuariasantaelenaltda,"{7584, 42023}"
7595,occipapelltda,{7595}
7598,saseu,{7598}
7631,rodriguezcarrenoltdatodobolsasycolsobres,"{26401, 12484, 12485, 12486, 23885, 7631, 6704, 40145, 25077, 25078, 30042, 19133}"
7637,alaqsaspanmalstiftelse,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,alaqsaasbl,"{7114, 7916, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,alaqsacharitablefoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,alaqsacharitableorganization,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,alaqsaev,"{7114, 7916, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,alaqsainternationalfoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,alaqsaislamiccharitablesociety,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,alaqsasinabilestablishment,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,alaqsaspanmistiftelse,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,aqssasociety,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,aqssasocietyyemen,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,charitablealaqsaestablishment,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,charitablesocietytohelpthenoblealaqsa,"{7916, 34071, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,foreningenalaqsa,"{7637, 7638, 7639, 7641, 7642, 7643, 7644, 7645}"
7637,islamiccharitablesocietyforalaqsa,"{7325, 7638, 10408, 10923, 12115, 12756, 7637, 4694, 7639, 7640, 4697, 7641, 7642, 7644, 7643, 6366, 7645, 4707, 9334}"
7637,muasaalaqsaalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7637,muassasanabilalaqsaalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7637,sanabilalaqsacharitablefoundation,"{9603, 7919, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,stichtingalaqsa,"{7637, 7638, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,swedishcharitableaqsaest,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7637,nusratalaqsaalsharif,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,alaqsaspanmalstiftelse,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,alaqsaasbl,"{7114, 7916, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,alaqsafoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,alaqsacharitablefoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,alaqsacharitableorganization,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,alaqsainternationalfoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,alaqsaislamiccharitablesociety,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,alaqsasinabilestablishment,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,alaqsaspanmistiftelse,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,aqssasociety,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,aqssasocietyyemen,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,charitablealaqsaestablishment,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,charitablesocietytohelpthenoblealaqsa,"{7916, 34071, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,foreningenalaqsa,"{7637, 7638, 7639, 7641, 7642, 7643, 7644, 7645}"
7638,islamiccharitablesocietyforalaqsa,"{7325, 7638, 10408, 10923, 12115, 12756, 7637, 4694, 7639, 7640, 4697, 7641, 7642, 7644, 7643, 6366, 7645, 4707, 9334}"
7638,muasaalaqsaalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7638,muassasanabilalaqsaalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7638,sanabilalaqsacharitablefoundation,"{9603, 7919, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,stichtingalaqsa,"{7637, 7638, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,swedishcharitableaqsaest,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7638,nusratalaqsaalsharif,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,alaqsaspanmalstiftelse,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,alaqsaasbl,"{7114, 7916, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,alaqsacharitablefoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,alaqsacharitableorganization,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,alaqsaev,"{7114, 7916, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,alaqsafoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,alaqsainternationalfoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,alaqsaislamiccharitablesociety,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,alaqsasinabilestablishment,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,alaqsaspanmistiftelse,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,aqssasociety,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,aqssasocietyyemen,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,charitablealaqsaestablishment,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,charitablesocietytohelpthenoblealaqsa,"{7916, 34071, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,foreningenalaqsa,"{7637, 7638, 7639, 7641, 7642, 7643, 7644, 7645}"
7639,islamiccharitablesocietyforalaqsa,"{7325, 7638, 10408, 10923, 12115, 12756, 7637, 4694, 7639, 7640, 4697, 7641, 7642, 7644, 7643, 6366, 7645, 4707, 9334}"
7639,muasaalaqsaalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7639,muassasanabilalaqsaalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7639,sanabilalaqsacharitablefoundation,"{9603, 7919, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,swedishcharitableaqsaest,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7639,nusratalaqsaalsharif,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,alaqsaspanmalstiftelse,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,alaqsaasbl,"{7114, 7916, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,alaqsacharitablefoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,alaqsacharitableorganization,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,alaqsaev,"{7114, 7916, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,alaqsafoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,alaqsainternationalfoundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,alaqsaislamiccharitablesociety,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,alaqsasinabilestablishment,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,alaqsaspanmistiftelse,"{11911, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,aqssasociety,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,aqssasocietyyemen,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,charitablealaqsaestablishment,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,charitablesocietytohelpthenoblealaqsa,"{7916, 34071, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,islamiccharitablesocietyforalaqsa,"{7325, 7638, 10408, 10923, 12115, 12756, 7637, 4694, 7639, 7640, 4697, 7641, 7642, 7644, 7643, 6366, 7645, 4707, 9334}"
7640,muasaalaqsaalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7640,muassasanabilalaqsaalkhayriyya,"{15493, 8107, 10412, 8109, 8110, 20981, 7637, 7639, 7640, 7641, 7642, 7643, 7644, 7645, 7638, 7199}"
7640,sanabilalaqsacharitablefoundation,"{9603, 7919, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,stichtingalaqsa,"{7637, 7638, 7640, 7641, 7642, 7643, 7644, 7645}"
7640,swedishcharitableaqsaest,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}"
