ID,NAME,TYPE
52137,GAZPROM NEFT KAZAKHSTAN LLC,C
52138,CHAMAIYATI DOROI MASAULIYATI MAKHDUDI GAZPROM NEFT TADZHIKISTAN,C
52139,ZAO MUNAY MYRZA,C
52141,NIS AD NOVI SAD,C
52161,BLACK PEARL ENERGY TRADING LLC,C
52163,HOUTHI NATIONAL COMMITTEE FOR PRISONERS AFFAIRS,C
52167,CONMAR MARITIME DMCC,C
52168,CONRAD MANAGEMENT COMPANY LLC FZ,C
52169,LATHYRUS SHIPPING COMPANY,C
52170,LULE ONE SERVICES INC,C
52171,FULDA SHIPPING CO,C
52172,INTERNATIONAL MARINE MANAGEMENT FZE,C
52175,"GREEN ALPINE TRADING, LLC",C
52176,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MTV,C
52177,LIMITED LIABILITY COMPANY UPRAVLYAYUSHCHAYA KOMPANIYA EVOKORP,C
52178,JIANGXI XINTUO ENTERPRISE CO LTD,C
52179,NEKOMMERCHESKAYA ORGANIZATSIYA FOND INVESTITSIONNYKH PROGRAMM,C
52180,FARTON MITEX SDN BHD,C
52182,LIMITED LIABILITY COMPANY BRIDZH BEAR,C
52183,LIMITED LIABILITY COMPANY TSENTRALNYY DEPOZITARIY FONDOV,C
52184,LEGAL INTELLIGENCE GROUP LIMITED,C
52185,ZHEJIANG MARQUIS INTERNATIONAL TRADING CO LTD,C
52186,LIMITED LIABILITY COMPANY FINANSOVAYA KOMPANIYA LINIYA INVESTITSIY,C
52187,LIMITED LIABILITY COMPANY TELECOM AND MICROELECTRONICS INDUSTRIES,C
52188,LIMITED LIABILITY COMPANY ELLAND POLYUS,C
52189,LIMITED LIABILITY COMPANY FARVATER,C
52190,LIMITED LIABILITY COMPANY VIKTORIANSKIY PARK,C
52191,REG AUTO SHANGHAI INDUSTRY LTD,C
52192,LIMITED LIABILITY COMPANY MLM NEVA TREYD,C
52193,LIMITED LIABILITY COMPANY BR INVEST,C
52194,GANZHOU GUANGWEI INTERNATIONAL TRADE CO LTD,C
52195,LIMITED LIABILITY COMPANY AIDRONEKS,C
52197,FOBEARINGS SDN BHD,C
52198,LIMITED LIABILITY COMPANY TIMECHIPS,C
52199,LIMITED LIABILITY COMPANY RESURS GRUPP,C
52200,LIMITED LIABILITY COMPANY TORGOVYY DOM AGROAKHTUBA,C
52201,LIMITED LIABILITY COMPANY LOGIK AY SI,C
52202,BIMAKSAN TAKIM TEZGAHLARI SANAYI VE DIS TICARET MUHLIS KOKSAL VE ORTAGI KOLLEKTIF SIRKETI,C
52203,LIMITED LIABILITY COMPANY INTERSERVIS,C
52204,LIMITED LIABILITY COMPANY PROMLOGISTIKA,C
52205,LIMITED LIABILITY COMPANY ANGAR 22,C
52206,LIMITED LIABILITY COMPANY AVIALYUKSSERVIS,C
52207,LIMITED LIABILITY COMPANY LITHIUMION,C
52208,APEKSGRUP LIMITED LIABILITY COMPANY,C
52209,LIMITED LIABILITY COMPANY SOCHI RAZVITIYE,C
52211,LIMITED LIABILITY COMPANY T TRI,C
52212,DONGGUAN CITY BIGA GRATING MACHINERY CO LTD,C
52213,ZHEJIANG KAIDA MACHINE TOOL CO LTD,C
52214,ZHEJIANG GFIR TECHNOLOGY AND INDUSTRIAL CO LTD,C
52215,LIMITED LIABILITY COMPANY ITA TECHNOLOGY,C
52216,SHANDONG WEIDA HEAVY INDUSTRIES CO LTD,C
52217,TAIHUI ELECTRONICS SHENZHEN CO LTD,C
52218,JOINT STOCK COMPANY NOVY LIZING,C
52219,LIMITED LIABILITY COMPANY FIRST LOGISTICS COMPANY,C
52220,AROHI SYSTEMS TRADING LIMITED LIABILITY COMPANY,C
52221,LIMITED LIABILITY COMPANY ITK SISTEMA,C
52222,DONGGUAN JETLAND SUPPLIER CHAIN MANAGEMENT COMPANY LIMITED,C
52223,LIMITED LIABILITY COMPANY TAGULSKOE,C
52224,ABINGO DISTRIBUTORS LIMITED,C
52225,LIMITED LIABILITY COMPANY CHEYNCHIP,C
52226,SERMAX LOJISTIK SANAYI VE DIS TICARET LIMITED SIRKETI,C
52227,LIMITED LIABILITY COMPANY DZHET SNAB,C
52228,VICTORY EXPERT TRADING FZ LLC,C
52229,CS YONETIM VE DESTEK HIZMETLERI LIMITED SIRKETI,C
52230,LIMITED LIABILITY COMPANY TAMARIKS,C
52232,PROFFPCB FZCO,C
52233,LIMITED LIABILITY COMPANY TELP,C
52234,NAZMIH TRADING FZE LLC,C
52235,LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOE PREDPRIYATIE NEVAAPPARAT,C
52236,LIMITED LIABILITY COMPANY VELOKS,C
52237,ACE BEARINGS FZE,C
52238,LIMITED LIABILITY COMPANY ARMEKS,C
52239,DALIAN XINPENGHAI ELECTROMECHANICAL EQUIPMENT CO LTD,C
52242,GLOWY PREMIER TREND SDN BHD,C
52243,LIMITED LIABILITY COMPANY PROMELEKTROSERVIS,C
52245,OKE PRECISION CUTTING TOOLS CO LTD,C
52246,ARMIDA MAKINA IC VE DIS TICARET LIMITED SIRKETI,C
52247,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU DOMINIK,C
52248,ZHOUSHAN WISON OFFSHORE AND MARINE CO LTD,C
52249,SAHINLER METAL MAKINA ENDUSTRI ANONIM SIRKETI,C
52250,HONGKONG YAQING SHIPPING CO LIMITED,C
52252,LIMITED LIABILITY COMPANY KM GROUP,C
52255,LIMITED LIABILITY COMPANY POLYEZNY ELEMENT 5,C
52257,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SEB,C
52258,JOINT STOCK COMPANY BERDSK ELECTROMECHANICAL PLANT,C
52261,JOINT STOCK COMPANY ARDAL,C
52262,DEPARTMENT 53 OF THE MINISTRY OF THE PEOPLE'S ARMED FORCES,C
52264,"LIAONING CHINA TRADE INDUSTRY CO., LTD.",C
52265,GHEZEL HESAR PRISON,C
52269,ROSE SHIPPING LIMITED,C
52270,JOURNEY INVESTMENT COMPANY,C
52272,GALAXY MANAGEMENT NV,C
52274,ATLANTIC NAVIGATION OPC PRIVATE LIMITED,C
52282,KOREA OSONG SHIPPING CORPORATION,C
52283,CHONSURIM TRADING CORPORATION,C
52284,"MASTER JOINT CO., LIMITED",C
52288,PASSADA MARITIME LIMITED,C
52290,LAGOSMARINE LIMITED,C
52293,SECOND ACADEMY OF NATURAL SCIENCES FOREIGN AFFAIRS BUREAU,C
52294,SAFWAN AL-DUBAI COMPANY OF SHIPPING AND TRADE,C
52300,NIMBUS INNOVATIONS D.O.O. BANJA LUKA,C
52304,MOHAMMED ALI AL THAWR EXCHANGE,C
52305,MERKUR ENERGY PORT SERVICES SDN BHD,C
52306,DOXA SHIPPING LINE INC,C
52307,AL HAZMI EXCHANGE KHALED AL HAZMI AND BROTHER COMPANY GENERAL PARTNERSHIP,C
52311,BLU SHIPPING M SDN. BHD.,C
52312,KANGEN MARITIME CORPORATION,C
52314,NOBLEFU COMPANY LIMITED,C
52316,TEFCAS MARINE SDN. BHD.,C
52318,KUPA LINES INCORPORATED,C
52321,ZELENA JABUKA D.O.O.,C
52323,VORTO D.O.O.,C
52324,BEST SERVICE D.O.O. BANJA LUKA,C
52325,BRECALIN HONG KONG CO LTD,C
52330,SHINY SAILS SHIPPING LTD,C
52332,SYMI SHIPPING LIMITED,C
52335,WORTHALIANCE LIMITED,C
52338,GESSI MARITIME CORPORATION,C
52340,WAVECREST MARITIME LIMITED,C
52342,TAGABO MARITIME CORPORATION,C
52344,TRIDENT INFINITY LIMITED,C
52346,CHENG SHIPPING AND TRADER LIMITED,C
52354,SANAT DANESH RAHPUYAN AFLAK COMPANY LTD,C
52355,ILLUMOVE SA,C
52473,SEE MEDIA RESEARCH LTD,C
52485,THE TERRORGRAM COLLECTIVE,C
52494,JOINT STOCK COMPANY TENTH BEARING PLANT,C
52532,LIMITED LIABILITY COMPANY UGOLNYY POTOK,C
52535,JOINT STOCK COMPANY KERAMAX,C
52536,WAFANGDIAN BEARING COMPANY LIMITED,C
52539,"YOUNG FOLKS INTERNATIONAL TRADING CO., LIMITED",C
52541,LIMITED LIABILITY COMPANY TERRA STAL GRUPP,C
52544,LIMITED LIABILITY COMPANY KERAMAKS,C
52546,LIMITED LIABILITY COMPANY DEREVOOBRABATYVAYUSHCHAYA KOMPANIYA,C
52547,LIMITED LIABILITY COMPANY KERAMAKS PROFESSIONALNYE SVAROCHNYE RESHENIYA,C
52548,PUBLIC JOINT STOCK COMPANY KAMENSK URALSKIY METALLURGICHESKIY ZAVOD,C
52549,LIMITED LIABILITY COMPANY KERAMAKS VERKHNYAYA SALDA,C
52551,LIMITED LIABILITY COMPANY BURILNYE TRUBY,C
52552,LIMITED LIABILITY COMPANY TORGOVYY DOM KERAMAKS,C
52554,LIMITED LIABILITY COMPANY KERAMAKS METALLURGICHESKIYE MATERIALY,C
52555,LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOYE PREDPRIYATIYE KERAMAKS INZHINIRING,C
52557,LIMITED LIABILITY COMPANY KERAMAKS LIZING,C
52568,JOINT STOCK COMPANY NEW SPACE CORPORATION,C
52572,STAR RAPID MANUFACTURING CO LTD,C
52573,JOINT STOCK COMPANY TUGANSK MINING AND PROCESSING ENTERPRISE ILMENITE,C
52575,LIMITED LIABILITY COMPANY TRANSLOM,C
52576,LIMITED LIABILITY COMPANY TRANSLOMMARKET,C
52577,LIMITED LIABILITY COMPANY CHERMET SERVIS,C
52578,LIMITED LIABILITY COMPANY KEYDZHI RUS,C
52580,AKTSIONERNOE OBSHCHESTVO BOGOSLOVSKOE RUDOUPRAVLENIE,C
52581,LIMITED LIABILITY COMPANY METEKSIM,C
52582,JOINT STOCK COMPANY NOVOTROITSKII ZAVOD HROMOVYH SOEDINENII,C
52583,LIMITED LIABILITY COMPANY TREYD METALL,C
52584,KUZEY STAR SHIPYARD DENIZCILIK SANAYI VE TICARET ANONIM SIRKETI,C
52585,LIMITED LIABILITY COMPANY TORGOVYY DOM VOLFRAM MOLIBDEN,C
52593,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU ROKEM SERVIS,C
52595,JOINT STOCK COMPANY LUCH PLANT,C
52596,JOINT STOCK COMPANY RT LOGISTICS,C
52598,PUBLIC JOINT STOCK COMPANY SARANSK INSTRUMENT WORKS,C
52599,JOINT STOCK COMPANY LYTKARINO OPTICAL GLASS PLANT,C
52600,PORTEX TRADE LIMITED,C
52602,CENTRAL RESEARCH INSTITUTE FOR SPECIAL MACHINERY,C
52605,JIANGSU KUNYEE ENVIRONMENTAL TECHNOLOGIES COMPANY LTD,C
52606,JOINT STOCK COMPANY RESEARCH INSTITUTE OF PHYSICAL MEASUREMENTS,C
52607,SHENZHEN UNISON BIO TECH CO LTD,C
52609,SHAANXI JIAJUNAO CONSTRUCTION ENGINEERING COMPANY LTD,C
52611,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU OMNITREID,C
52612,JOINT STOCK COMPANY SEROV MECHANICAL PLANT,C
52613,POPOV COMMUNICATIONS EQUIPMENT PLANT,C
52614,SHENZHEN BIOSEN BIO TECH CO LTD,C
52615,JOINT STOCK COMPANY MOTOVILICHA PLANTS,C
52617,SHENZHEN YISHENGDA INTERNATIONAL TECHNOLOGY CO LTD,C
52619,JOINT STOCK HOLDING COMPANY BARNAULTRANSMASH,C
52620,UNIHUI INTERNATIONAL LIMITED,C
52623,JOINT STOCK COMPANY RYAZAN RADIO PLANT,C
52626,JOINT STOCK COMPANY VOENTORG,C
52629,LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOE PREDPRIYATIE TECHNOPROEKT,C
52631,LIMITED LIABILITY COMPANY MANAGEMENT METALLURGICAL COMPANY STEEL,C
52632,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU SV POLIMER,C
52633,LIMITED LIABILITY COMPANY INTERNATIONAL CONGRESSES AND EXHIBITIONS,C
52635,PUBLIC JOINT STOCK COMPANY NADEZHDINSKIY METALLURGICHESKIY ZAVOD,C
52636,LIMITED LIABILITY COMPANY SCIENTIFIC AND PRODUCTION CENTER SKADA,C
52638,JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ENTERPRISE RUSBAL,C
52641,FEDERAL STATE AUTONOMOUS INSTITUTION CONGRESS AND EXHIBITION CENTER PATRIOT,C
52643,LIMITED LIABILITY COMPANY SCIENTIFIC PRODUCTION ASSOCIATION TSENTROTEKH,C
52649,MINING AND CHEMICAL COMPLEX FEDERAL STATE UNITARY ENTERPRISE,C
52650,SCIENTIFIC RESEARCH INSTITUTE OF COMMAND DEVICES,C
52653,JOINT STOCK COMPANY NIZHNY NOVGOROD RESEARCH AND PRODUCTION ASSOCIATION NAMED AFTER MV FRUNZE,C
52654,JOINT STOCK COMPANY AEROELEKTROMASH,C
52655,FEDERAL STATE UNITARY ENTERPRISE ZAPORIZHZHYA NUCLEAR POWER PLANT,C
52657,LIMITED LIABILITY COMPANY RESEARCH AND PRODUCTION ENTERPRISE ANTARES,C
52659,JOINT STOCK COMPANY ANTARES,C
52661,JOINT STOCK COMPANY AVTOAGREGAT,C
52664,LIMITED LIABILITY COMPANY SPETSTEKHNIKA,C
52667,HAUCORE LTD,C
52689,ATLASNOBLE GAYRIMENKUL DANISMANLIK ANONIM SIRKETI,C
52690,YMV KREYN VE MAKINA SISTEMLERI SANAYI TICARET ANONIM SIRKETI,C
52712,HERBARIUM OFFICE MANAGEMENT LLC,C
52714,AKTSIONERNOE OBSHCHESTVO ATLANT TORG,C
52715,LIMITED LIABILITY COMPANY SIGMA PARTNERS,C
52716,AKTSIONERNOE OBSHCHESTVO TRANZAKTSII I RASCHETY,C
52717,JOINT STOCK COMPANY ARCTUR,C
52718,PAYLINK LIMITED,C
52719,ANHUI HONGSHENG INTERNATIONAL TRADE CO LTD,C
52720,QINGYUAN FO FENG LEDA SUPPLY CHAIN SERVICE CO LTD,C
52721,HEILONGJIANG SHUNSHENG ECONOMIC AND TRADE DEVELOPMENT CO LTD,C
52722,QINGDAO HEZHI BUSINESS SERVICE CO LTD,C
52723,XINJIANG FINANCIAL IMPORT AND EXPORT CO LTD,C
52724,HANGZHOU XIANGHE TRADING CO LTD,C
52725,SHAANXI HONGRUN JINHUA TRADING CO LTD,C
52726,FUJIAN XINFUWANG INTERNATIONAL TRADE CO LTD,C
52727,JILIN PROVINCE SHUNDA TRADING COMPANY LTD,C
52743,OJSC KEREMET BANK,C
52749,"SICHUAN JUXINHE NETWORK TECHNOLOGY CO., LTD.",C
52750,YEMEN KUWAIT BANK FOR TRADE AND INVESTMENT Y.S.C,C
52813,MILETUS LINE LTD,C
52815,GOZOSO GROUP LTD,C
52816,MARSHAL SHIP MANAGEMENT PRIVATE LIMITED,C
52817,OCEAN DOLPHIN SHIP MANAGEMENT LTD,C
52825,SEPEHR ENERGY JAHAN NAMA TABAN,C
52826,SEPEHR ENERGY HAMTA PARS,C
52827,SEPEHR ENERGY PAYA GOSTAR JAHAN,C
52830,ZSERVERS,C
52853,LUCKY OCEAN SHIPPING LIMITED,C
2674,"ABBAS, Abu",I
2675,"AL RAHMAN, Shaykh Umar Abd",I
2676,"AL ZAWAHIRI, Dr. Ayman",I
2677,"AL-ZOMOR, Abboud Abdul Latif Hassan",I
2678,"AWDA, Abd Al Aziz",I
2679,"FADLALLAH, Shaykh Muhammad Husayn",I
2681,"HAWATMA, Nayif",I
2682,"ISLAMBOULI, Mohammad Shawqi",I
2683,"JABRIL, Ahmad",I
2685,"NAJI, Talal Muhammad Rashid",I
2686,"NASRALLAH, Hasan",I
2690,"TUFAYLI, Subhi",I
2691,"YASSIN, Sheik Ahmed Ismail",I
3754,"ABU MARZOOK, Mousa Mohammed",I
4107,"RODRIGUEZ OREJUELA, Gilberto Jose",I
4108,"RODRIGUEZ OREJUELA, Miguel Angel",I
4257,"ABDALLAH, Ramadan",I
6365,"BIN LADIN, Usama bin Muhammad bin Awad",I
6367,"AL-MASRI, Abu Hafs",I
6368,"MUSA, Rifa'i Ahmad Taha",I
6635,"OMAR, Mohammed",I
6703,"AMEZCUA CONTRERAS, Jose de Jesus",I
6704,"AMEZCUA CONTRERAS, Luis Ignacio",I
6706,"ARELLANO FELIX, Ramon Eduardo",I
6707,"CARO QUINTERO, Rafael",I
6708,"CARRILLO FUENTES, Vicente",I
6709,"CHANG, Chi Fu",I
6710,"HEATH, Noel Timothy",I
6712,"OGUNGBUYI, Oluwole A.",I
6713,"OGUNGBUYI, Abeni O.",I
6714,"WEI, Hsueh Kang",I
6715,"ARELLANO FELIX, Benjamin Alberto",I
6717,"HENAO MONTOYA, Arcangel de Jesus",I
6724,"GONZALEZ BENITEZ, Olga Patricia",I
6823,"PATINO FOMEQUE, Victor Julio",I
6831,"DUQUE BOTERO, Jorge Alirio",I
6832,"ECHEVERRY HERRERA, Hernando",I
6856,"AFGHAN, Sher",I
6857,"CARDENAS GUILLEN, Osiel",I
6858,"CARO QUINTERO, Miguel Angel",I
6859,"CHANG, Ping Yun",I
6860,"GILBOA, Joseph",I
6861,"GUZMAN LOERA, Joaquin",I
6862,"HAMIEH, Jamiel",I
6863,"HIGUERA GUERRERO, Ismael",I
6864,"KHAN, Nasir Ali",I
6865,"MALHERBE DE LEON, Oscar",I
6866,"RAMON MAGANA, Alcides",I
6901,"AL-ADL, Sayf",I
6903,"AL-WALID, Mahfouz Ould",I
6905,"HUSAYN, Zayn al-Abidin Muhammad",I
6906,"AL-IRAQI, Abd al-Hadi",I
6907,"SHIHATA, Thirwat Salah",I
6908,"AHMAD, Tariq Anwar al-Sayyid",I
6915,"ABDULLAH, Abdullah Ahmed",I
6916,"ALI, Ahmed Mohammed Hamed",I
6918,"AL-MUGHASSIL, Ahmad Ibrahim",I
6919,"AL-NASSER, Abdelkarim Hussein Mohamed",I
6920,"AL-YACOUB, Ibrahim Salih Mohammed",I
6921,"ATWA, Ali",I
6923,"EL-HOORIE, Ali Saed Bin Ali",I
6924,"FADHIL, Mustafa Mohamed",I
6925,"GHAILANI, Ahmed Khalfan",I
6926,"IZZ-AL-DIN, Hasan",I
6927,"MOHAMMED, Fazul Abdullah",I
6928,"MOHAMMED, Khalid Shaikh",I
6931,"YASIN, Abdul Rahman",I
6938,"AGHA, Haji Abdul Manan",I
6939,"AL-AHDAL, Mohammad Hamdi Mohammad Sadiq",I
6940,"AL-HAQ, Amin",I
6941,"HAMDAN, Salim Ahmad Salim",I
6944,"AL-SHARIF, Sa'd Abdullah Hussein",I
6945,"BIN MARWAN, Bilal",I
6946,"BIN MUHAMMAD, Ayadi Chafiq",I
6947,"DARKAZANLI, Mamoun",I
6948,"HIJAZI, Riad",I
6950,"UTHMAN, Omar Mahmoud",I
7006,"AWEYS, Hassan Dahir",I
7133,"MAHMOOD, Sultan Bashir-Ud-Din",I
7135,"MAJEED, Abdul",I
7138,"TUFAIL, Mohammed",I
7148,"BOULGHITI, Boubekeur",I
7150,"AL-LIBI, Abd al-Muhsin",I
7163,"AGUILAR AMAO, Miguel",I
7164,"AGUIRRE GALINDO, Manuel",I
7166,"ARELLANO FELIX, Enedina",I
7167,"FREGOSO AMEZQUITA, Maria Antonieta",I
7169,"GIL GARCIA, Jose Alejandro",I
7170,"HERNANDEZ PULIDO, Maria Elda",I
7172,"MIJARES TRANCOSO, Gilberto",I
7173,"MORENO MEDINA, Luis Ignacio",I
7174,"OROPEZA MEDRANO, Francisco Javier",I
7176,"RAMIREZ AGUIRRE, Sergio Humberto",I
7177,"TOLEDO CARREJO, Luis Raul",I
7178,"ABAUNZA MARTINEZ, Javier",I
7179,"ALBERDI URANGA, Itziar",I
7180,"ALCALDE LINARES, Angel",I
7181,"ALBISU IRIARTE, Miguel",I
7182,"ARZALLUS TAPIA, Eusebio",I
7183,"ELCORO AYASTUY, Paulo",I
7184,"FIGAL ARRANZ, Antonio Agustin",I
7185,"GOGEASCOECHEA ARRONATEGUI, Eneko",I
7186,"GOIRICELAYA GONZALEZ, Cristina",I
7187,"IPARRAGUIRRE GUENECHEA, Maria Soledad",I
7188,"MORCILLO TORRES, Gracia",I
7189,"MUGICA GONI, Ainhoa",I
7190,"MUNOA ORDOZGOITI, Alona",I
7191,"NARVAEZ GONI, Juan Jesus",I
7192,"OLARRA GURIDI, Juan Antonio",I
7193,"ORBE SEVILLANO, Zigor",I
7194,"OTEGUI UNANUE, Mikel",I
7195,"PEREZ ARAMBURU, Jon Inaki",I
7196,"SAEZ DE EGUILAZ MURGUIONDO, Carlos",I
7197,"URANGA ARTOLA, Kemen",I
7198,"VILA MICHELENA, Fermin",I
7203,"AOUADI, Mohamed Ben Belgacem",I
7204,"BEN HENI, Lased",I
7205,"BOUCHOUCHA, Mokhtar",I
7207,"ES SAYED, Abdelkader Mahmoud",I
7208,"ESSID, Sami Ben Khemais",I
7209,"AL-FAWAZ, Khalid Abd al-Rahman Hamd",I
7210,"AL-MASRI, Abu Hamza",I
7211,"APAOLAZA SANCHO, Ivan",I
7212,"BERASATEGUI ESCUDERO, Ismael",I
7213,"GALLASTEGUI SODUPE, Lexuri",I
7214,"PALACIOS ALDAY, Gorka",I
7215,"QUINTANA ZORROZUA, Asier",I
7216,"RUBENACH ROIG, Juan Luis",I
7217,"ZUBIAGA BRAVO, Manex",I
7220,"DA COSTA, Luis Fernando",I
7221,"GONZALEZ QUIRARTE, Eduardo",I
7222,"IBRAHIM, Haji",I
7223,"KNOWLES, Samuel",I
7224,"TUITO, Oded",I
7226,"ZAMBADA GARCIA, Ismael",I
7235,"SISON, Jose Maria",I
7251,"BEN SOLTANE, Adel",I
7252,"BEN ATTIA, Nabil Ben Mohamed Ben Ali",I
7253,"CHEKKOURI, Yassine",I
7254,"JELASSI, Riadh Ben Belkassem Ben Mohamed",I
7255,"KAMMOUN, Mehdi",I
7256,"KISHK, Samir",I
7257,"MAAROUFI, Tarek Ben Habib Ben Al-Toumi",I
7258,"REMADNA, Abdelhalim",I
7259,"THAER, Mansour",I
7260,"TLILI, Al-Azhar Ben Ammar Ben Abadallah",I
7261,"WADDANI, Habib",I
7263,"JULAIDAN, Wa'el Hamza Abd Al-Fatah",I
7264,"BAHAJI, Said",I
7265,"BINALSHIBH, Ramzi Mohammed Abdullah",I
7266,"EL MOTASSADEQ, Mounir",I
7267,"ESSABAR, Zakarya",I
7281,"GOMEZ BUSTAMANTE, Luis Hernando",I
7282,"MONTOYA SANCHEZ, Diego Leon",I
7302,"GOMEZ APONTE, Laura Victoria",I
7303,"GOMEZ GOMEZ, Viviana",I
7304,"GOMEZ JARAMILLO, Olga Cecilia",I
7308,"HURTADO ROMERO, Jairo Jose",I
7311,"MENDEZ SALAZAR, John Jairo",I
7313,"MONTOYA SANCHEZ, Eugenio",I
7314,"MONTOYA SANCHEZ, Juan Carlos",I
7316,"RUIZ CASTANO, Maria Helena",I
7317,"ECHEBERRIA SIMARRO, Leire",I
7318,"ECHEGARAY ACHIRICA, Alfonso",I
7319,"IZTUETA BARANDICA, Enrique",I
7320,"VALLEJO FRANCO, Inigo",I
7326,"SAYADI, Nabil Abdul Salam",I
7328,"ISAMUDDIN, Nurjaman Riduan",I
7329,"ABDURRAHMAN, Mohamad Iqbal",I
7471,"HEKMATYAR, Gulbuddin",I
7489,"CHIWENGA, Constantino Guveya",I
7513,"MNANGAGWA, Emmerson Dambudzo",I
7522,"MUCHINGURI, Oppah Charm Zvipange",I
7574,"VALENCIA TRUJILLO, Joaquin Mario",I
7618,"MONTANO ALVAREZ, Luis Hernando",I
7647,"ADEMI, Xhevat",I
7648,"ADILI, Gafur",I
7650,"ALISPAHIC, Bakir",I
7653,"BAJAGIC, Zvonko",I
7655,"BANOVIC, Predrag",I
7656,"BEQIRI, Idajet",I
7657,"BEXHETI, Nuri",I
7659,"BJELICA, Milovan",I
7660,"BLAGOJEVIC, Vidoje",I
7661,"BLASKIC, Tihomir",I
7662,"BORAVCANIN, Ljubomir",I
7664,"BOSKOVSKI, Ljube",I
7665,"BRDJANIN, Radoslav",I
7666,"BUTKA, Spiro",I
7668,"CERKEZ, Mario",I
7669,"CESIC, Ranko",I
7670,"CESIC-ROJS, Ljubo",I
7672,"CORIC, Valentin",I
7673,"DALIPI, Tahir",I
7674,"DELIC, Hazim",I
7677,"DOSEN, Damir",I
7678,"ELSHANI, Gafur",I
7680,"FURUNDZIJA, Anto",I
7681,"FUSTAR, Dusan",I
7682,"GAJIC-MILOSEVIC, Milica",I
7683,"GALIC, Stanislav",I
7686,"GRUBAN, Momcilo",I
7687,"HABIBI, Skender",I
7688,"HADZIHASANOVIC, Enver",I
7689,"HALILI, Nevzat",I
7691,"HARADINAJ, Daut",I
7692,"HASANI, Zhavit",I
7693,"HAXHIREXHA, Kastriot",I
7695,"IVANOVIC, Milan",I
7696,"JAKSIC, Marko",I
7697,"JANKOVIC, Gojko",I
7698,"JELAVIC, Ante",I
7699,"JELISIC, Goran",I
7700,"JOKIC, Dragan",I
7701,"JOKIC, Miodrag",I
7704,"KARADZIC, Luka",I
7705,"KARADZIC, Radovan",I
7706,"KARADZIC-JOVICEVIC, Sonja",I
7707,"KNEZEVIC, Dusan",I
7708,"KORDIC, Dario",I
7709,"KOS, Milojica",I
7710,"KOVACEVIC, Vladimir",I
7712,"KRNOJELAC, Milorad",I
7713,"KRSTIC, Radislav",I
7714,"KRYEZIU, Izmet",I
7715,"KUBURA, Amir",I
7716,"KUNARAC, Dragoljub",I
7717,"KVOCKA, Miroslav",I
7718,"LALOVIC, Dragan",I
7721,"LIMAJ, Fatmir",I
7723,"LLADROVICI, Ramiz",I
7724,"LUKIC, Milan",I
7725,"LUKIC, Sredoje",I
7726,"LUKOVIC, Milorad Ulemek",I
7727,"LUSHTAKU, Sami",I
7729,"MANDIC, Momcilo",I
7731,"MARKOVIC, Mirjana",I
7732,"MARKOVIC, Radovac",I
7733,"MARKU, Ton",I
7734,"MARTIC, Milan",I
7735,"MARTINOVIC, Vinko",I
7736,"MEJAKIC, Zeljko",I
7737,"MILOSEVIC, Borislav",I
7738,"MILOSEVIC, Dragomir",I
7739,"MILOSEVIC, Marija",I
7740,"MILOSEVIC, Marko",I
7741,"MILOSEVIC, Milanka",I
7742,"MILOSEVIC, Slobodan",I
7743,"MILUTINOVIC, Milan",I
7744,"MLADIC, Ratko",I
7745,"MORINA, Xhavit",I
7746,"MRDJA, Darko",I
7749,"MUSLIU, Isak",I
7751,"MUSLIU, Shefqet",I
7752,"MUSTAFA, Rrustem",I
7753,"NALETILIC, Mladen",I
7757,"NDRECAJ, Maliq",I
7760,"NIKOLIC, Momir",I
7761,"NIKOLIC, Zarko",I
7762,"OBRENOVIC, Dragan",I
7765,"PANDUREVIC, Vinko",I
7766,"PAVKOVIC, Nebojsa",I
7767,"PERIC, Jozo",I
7768,"PLAVSIC, Biljana",I
7770,"POPOVIC, Vujadin",I
7772,"PRCAC, Dragoljub",I
7775,"RADIC, Miroslav",I
7776,"RADIC, Mlado",I
7777,"RAJIC, Ivica",I
7778,"RASEVIC, Mitar",I
7779,"REXHEPI, Daut",I
7780,"ROGULJIC, Slavko",I
7782,"SAHINPASIC, Senad",I
7783,"SAINOVIC, Nikola",I
7784,"SAMIU, Izair",I
7785,"SANTIC, Vladimir",I
7786,"SELIMI, Rexhep",I
7787,"SESELJ, Vojislav",I
7788,"SHAQIRI, Shaqir",I
7789,"SIKIRICA, Dusko",I
7790,"SIMATOVIC, Franko",I
7791,"SIMIC, Blagoje",I
7792,"SIMIC, Milan",I
7793,"SLJIVANCANIN, Veselin",I
7794,"SOPTA, Stanko",I
7795,"STAKIC, Milomir",I
7796,"STANISIC, Jovica",I
7797,"STANKOVIC, Radovan",I
7798,"STEPANOVIC, Novak",I
7800,"SUBOTIC, Bogdan",I
