ID,NAME
7200,AL-AQSA MARTYRS BATTALION
7201,AL RASHID TRUST
7201,AL RASHEED TRUST
7201,AL-RASHEED TRUST
7201,AL-RASHID TRUST
7203,"AOUADI, Mohamed Ben Belkacem"
7204,"BEN HANI, Al As'ad"
7205,"BUSHUSHA, Mokhtar"
7205,"BOUCHOUCHA, Al-Mokhtar Ben Mohamed Ben Al-Mokhtar"
7207,"ES SAYED, Kader"
7208,"ELSSEID, Sami Ben Khamis Ben Saleh"
7209,"AL-FAUWAZ, Khaled"
7209,"AL-FAUWAZ, Khaled A."
7209,"AL-FAWWAZ, Khalid"
7209,"AL FAWWAZ, Khalid"
7209,"AL FAWWAZ, Khaled"
7209,"AL-FAWWAZ, Khaled"
7209,"AL FAWAZ, Khalid Abdulrahman H."
7210,"AL-MISRI, Abu Hamza"
7210,"MUSTAFA, Mustafa Kamel"
7210,"KAMEL, Mustafa"
7210,"EMAN, Adam Ramsey"
7219,GESTORAS PRO-AMNISTIA
7220,"BEIRA-MAR, Fernandinho"
7221,"GONZALEZ QUIRARTE, Lalo"
7221,"GONZALEZ QUIRARTE, Jose"
7221,"GONZALEZ LOPEZ, Gregorio"
7221,"ORELLANA ERAZO, Hector Manuel"
7221,"GOMEZ CHAVEZ, Gabriel"
7222,"KHAN AFRIDI, Haji Ibrahim"
7222,"KHAN, Haji Ibrahim"
7222,"IBRAHIM, Haji Ehai"
7223,"KNOWLES, JR., Samuel"
7224,"TVITO, Oded"
7224,"TUITO, Daniel"
7224,"TVITO, Daniel"
7224,"TUITO, David"
7224,"MAMO, Eliyahu"
7224,"REVIVO, Simon"
7226,"ZAMBADA, El Mayo"
7226,"LOPEZ LANDEROS, Geronimo"
7226,"HERNANDEZ GARCIA, Javier"
7226,"ZAMBADA GARCIA, Ismael Mario"
7234,NPA
7234,NEW PEOPLE'S ARMY
7234,COMMUNIST PARTY OF THE PHILIPPINES
7235,"LIWINAG, Armando"
7251,"BEN SOLTANE, Adel Ben Al-Azhar Ben Youssef"
7255,"KAMMOUN, Mehdi Ben Mohamed Ben Mohamed"
7262,EASTERN TURKISTAN ISLAMIC PARTY
7262,ETIM
7262,ETIP
7263,"JALADIN, Wa'el Hamza"
7263,"JALADIN, Wa'il Hamza"
7263,"JALAIDAN, Wa'el Hamza"
7263,"JALAIDAN, Wa'il Hamza"
7263,"JULAIDAN, Wa'il Hamza"
7263,"JULAYDAN, Wa'el Hamza"
7263,"JULAYDAN, Wa'il Hamza"
7263,"JILDAN, Wail H.A."
7265,"BIN AL SHIBH, Ramzi"
7265,"BINALSHEIDAH, Ramzi Mohamed Abdullah"
7265,"OMAR, Ramzi Mohammed Abdellah"
7267,"ESSABAR, Zakariya"
7268,GCT
7268,GROUPE COMBATTANT TUNISIEN
7268,JAMA'A COMBATTANTE TUNISIEN
7268,TUNISIAN COMBATANT GROUP
7270,FONDATION SECOURS MONDIAL A.S.B.L.
7270,FONDATION SECOURS MONDIAL-BELGIQUE A.S.B.L.
7270,FONDATION SECOURS MONDIAL-KOSOVA
7270,FONDATION SECOURS MONDIAL VZW
7270,FONDATION SECOURS MONDIAL 'WORLD RELIEF'
7270,"STICHTING WERELDHULP-BELGIE, V.Z.W."
7270,SECOURS MONDIAL DE FRANCE
7280,JEMA'A ISLAMIYAH
7280,JEMA'A ISLAMIYYA
7280,JEMA'A ISLAMIYYAH
7280,JEMA'AH ISLAMIYAH
7280,JEMA'AH ISLAMIYYAH
7280,JEMAA ISLAMIYA
7280,JEMAA ISLAMIYYA
7280,JEMAA ISLAMIYYAH
7280,JEMAAH ISLAMIAH
7280,JEMAAH ISLAMIYAH
7280,JEMAAH ISLAMIYYAH
7295,VIZCAYA LTDA.
7313,"CARVAJAL TAFURT, Hector Fabio"
7321,AL BIR AL DAWALIA
7321,BIF-USA
7321,MEZHDUNARODNYJ BLAGOTVORITEL'NYJ FOND
7322,BENEVOLENT INTERNATIONAL FUND
7322,BIF-CANADA
7323,BECF CHARITABLE EDUCATIONAL CENTER
7323,BENEVOLENCE EDUCATIONAL CENTER
7323,BIF-BOSNIA
7323,BOSNIAN IDEAL FUTURE
7324,GICM
7324,GROUPE ISLAMIQUE COMBATTANT MAROCAIN
7325,ISLAMIC CALL COMMITTEE
7325,LAJNA ALDAWA ALISALMIAH
7325,LAJNA ALDAWA ALISLAMIA
7325,LAJNA ALDAWA ALISLAMIYA
7325,LAJNAT AL D'AWA AL ISLAMIAK
7325,LAJNAT AL DAAWA AL ISLAMIYA
7325,LAJNAT AL DAWA
7325,LAJNAT AL DAWA AL ISLAMIA
7325,LAJNAT ALDAWA AL ISLAMIAH
7325,LAJNAT ALDAWA ALISLAMIA
7328,"ISOMUDDIN, Riduan"
7328,"NURJAMAN, Encep"
7329,"A RAHMAN, Mohamad Iqbal"
7329,"ABDURRAHMAN, Abu Jibril"
7329,"RAHMAN, Mohamad Iqbal"
7329,"MUQTI, Fihiruddin"
7329,"MUQTI, Fikiruddin"
7329,"ABDUL RAHMAN, Mohamad Iqbal"
7330,BENEVOLENCE INTERNATIONAL NEDERLAND
7330,STG.BENEVOLENCE INTERNATIONAL NEDERLAND
7331,LASHKAR E JHANGVI
7331,LASHKAR-I-JHANGVI
7331,LASHKAR E JHANGVI AL-ALAMI
7331,LASHKAR E JHANGVI AL-ALMI
7331,LEJ AL-ALAMI
7471,"HEKHMARTYAR, Gulbuddin"
7471,"HEKMATIAR, Gulbuddin"
7471,"HEKMATYAR, Gulabudin"
7471,"HEKMETYAR, Gulbudin"
7471,"HIKMETYAR, Golboddin"
7471,"KHEKMATIYAR, Gulbuddin"
7472,JUND AL-ISLAM
7472,ANSAR AL-SUNNA
7472,ANSAR AL-SUNNA ARMY
7472,JAISH ANSAR AL-SUNNA
7473,RIYADH-AS-SALIHEEN
7473,RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF SHAHIDS (MARTYRS)
7473,RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION
7473,THE SABOTAGE AND MILITARY SURVEILLANCE GROUP OF THE RIYADH AL-SALIHIN MARTYRS
7474,ISLAMIC REGIMENT OF SPECIAL MEANING
7474,THE AL-JIHAD-FISI-SABILILAH SPECIAL ISLAMIC REGIMENT
7474,THE ISLAMIC SPECIAL PURPOSE REGIMENT
7475,INTERNATIONAL BATTALION
7475,ISLAMIC PEACEKEEPING INTERNATIONAL BRIGADE
7475,PEACEKEEPING BATTALION
7475,THE INTERNATIONAL BRIGADE
7475,THE ISLAMIC PEACEKEEPING ARMY
7475,THE ISLAMIC PEACEKEEPING BRIGADE
7489,"CHIWENGA, Constantino"
7489,"CHIWENGA, Constantine Gureya"
7489,"CHIWENGA, Constantino D.N.G."
7513,"MNANGAGWA, Emmerson"
7522,"MUCHINGURI, Oppah"
7522,"MUCHINGURI, Oppah Chamu Zvipange"
7522,"MUCHINGURI KASHIRI, Oppah Chamu Zvipange"
7576,BANAGRICOLA S.A.
7581,CONPUERTO S.A.
7583,COMERCIALIZADORA AUTOMOTRIZ S.A.
7584,INDUSTRIA AGROPECUARIA SANTA ELENA LTDA.
7595,OCCIPAPEL LTDA.
7598,S.A.S. E.U.
7631,RODRIGUEZ CARRENO LTDA. TODO BOLSAS Y COLSOBRES
7637,AL-AQSA SPANMAL STIFTELSE
7637,AL-AQSA ASBL
7637,AL-AQSA CHARITABLE FOUNDATION
7637,AL-AQSA CHARITABLE ORGANIZATION
7637,AL-AQSA E.V.
7637,AL-AQSA INTERNATIONAL FOUNDATION
7637,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7637,AL-AQSA SINABIL ESTABLISHMENT
7637,AL-AQSA SPANM I STIFTELSE
7637,AQSSA SOCIETY
7637,AQSSA SOCIETY YEMEN
7637,CHARITABLE AL-AQSA ESTABLISHMENT
7637,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7637,FORENINGEN AL-AQSA
7637,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7637,MU' ASA AL-AQSA AL-KHAYRIYYA
7637,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7637,SANABIL AL-AQSA CHARITABLE FOUNDATION
7637,STICHTING AL-AQSA
7637,SWEDISH CHARITABLE AQSA EST.
7637,NUSRAT AL-AQSA AL-SHARIF
7638,AL-AQSA SPANMAL STIFTELSE
7638,AL-AQSA ASBL
7638,AL-AQSA FOUNDATION
7638,AL-AQSA CHARITABLE FOUNDATION
7638,AL-AQSA CHARITABLE ORGANIZATION
7638,AL-AQSA INTERNATIONAL FOUNDATION
7638,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7638,AL-AQSA SINABIL ESTABLISHMENT
7638,AL-AQSA SPANM I STIFTELSE
7638,AQSSA SOCIETY
7638,AQSSA SOCIETY YEMEN
7638,CHARITABLE AL-AQSA ESTABLISHMENT
7638,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7638,FORENINGEN AL-AQSA
7638,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7638,MU' ASA AL-AQSA AL-KHAYRIYYA
7638,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7638,SANABIL AL-AQSA CHARITABLE FOUNDATION
7638,STICHTING AL-AQSA
7638,SWEDISH CHARITABLE AQSA EST.
7638,NUSRAT AL-AQSA AL-SHARIF
7639,AL-AQSA SPANMAL STIFTELSE
7639,AL-AQSA ASBL
7639,AL-AQSA CHARITABLE FOUNDATION
7639,AL-AQSA CHARITABLE ORGANIZATION
7639,AL-AQSA E.V.
7639,AL-AQSA FOUNDATION
7639,AL-AQSA INTERNATIONAL FOUNDATION
7639,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7639,AL-AQSA SINABIL ESTABLISHMENT
7639,AL-AQSA SPANM I STIFTELSE
7639,AQSSA SOCIETY
7639,AQSSA SOCIETY YEMEN
7639,CHARITABLE AL-AQSA ESTABLISHMENT
7639,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7639,FORENINGEN AL-AQSA
7639,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7639,MU' ASA AL-AQSA AL-KHAYRIYYA
7639,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7639,SANABIL AL-AQSA CHARITABLE FOUNDATION
7639,SWEDISH CHARITABLE AQSA EST.
7639,NUSRAT AL-AQSA AL-SHARIF
7640,AL-AQSA SPANMAL STIFTELSE
7640,AL-AQSA ASBL
7640,AL-AQSA CHARITABLE FOUNDATION
7640,AL-AQSA CHARITABLE ORGANIZATION
7640,AL-AQSA E.V.
7640,AL-AQSA FOUNDATION
7640,AL-AQSA INTERNATIONAL FOUNDATION
7640,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7640,AL-AQSA SINABIL ESTABLISHMENT
7640,AL-AQSA SPANM I STIFTELSE
7640,AQSSA SOCIETY
7640,AQSSA SOCIETY YEMEN
7640,CHARITABLE AL-AQSA ESTABLISHMENT
7640,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7640,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7640,MU' ASA AL-AQSA AL-KHAYRIYYA
7640,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7640,SANABIL AL-AQSA CHARITABLE FOUNDATION
7640,STICHTING AL-AQSA
7640,SWEDISH CHARITABLE AQSA EST.
7640,NUSRAT AL-AQSA AL-SHARIF
7641,AL-AQSA SPANMAL STIFTELSE
7641,AL-AQSA CHARITABLE FOUNDATION
7641,AL-AQSA CHARITABLE ORGANIZATION
7641,AL-AQSA E.V.
7641,AL-AQSA FOUNDATION
7641,AL-AQSA INTERNATIONAL FOUNDATION
7641,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7641,AL-AQSA SINABIL ESTABLISHMENT
7641,AL-AQSA SPANM I STIFTELSE
7641,AQSSA SOCIETY
7641,AQSSA SOCIETY YEMEN
7641,CHARITABLE AL-AQSA ESTABLISHMENT
7641,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7641,FORENINGEN AL-AQSA
7641,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7641,MU' ASA AL-AQSA AL-KHAYRIYYA
7641,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7641,SANABIL AL-AQSA CHARITABLE FOUNDATION
7641,STICHTING AL-AQSA
7641,SWEDISH CHARITABLE AQSA EST.
7641,NUSRAT AL-AQSA AL-SHARIF
7642,AL-AQSA SPANMAL STIFTELSE
7642,AL-AQSA ASBL
7642,AL-AQSA CHARITABLE FOUNDATION
7642,AL-AQSA CHARITABLE ORGANIZATION
7642,AL-AQSA E.V.
7642,AL-AQSA FOUNDATION
7642,AL-AQSA INTERNATIONAL FOUNDATION
7642,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7642,AL-AQSA SINABIL ESTABLISHMENT
7642,AL-AQSA SPANM I STIFTELSE
7642,AQSSA SOCIETY
7642,CHARITABLE AL-AQSA ESTABLISHMENT
7642,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7642,FORENINGEN AL-AQSA
7642,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7642,MU' ASA AL-AQSA AL-KHAYRIYYA
7642,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7642,SANABIL AL-AQSA CHARITABLE FOUNDATION
7642,STICHTING AL-AQSA
7642,SWEDISH CHARITABLE AQSA EST.
7642,NUSRAT AL-AQSA AL-SHARIF
7643,AL-AQSA SPANMAL STIFTELSE
7643,AL-AQSA ASBL
7643,AL-AQSA CHARITABLE FOUNDATION
7643,AL-AQSA CHARITABLE ORGANIZATION
7643,AL-AQSA E.V.
7643,AL-AQSA INTERNATIONAL FOUNDATION
7643,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7643,AL-AQSA SINABIL ESTABLISHMENT
7643,AL-AQSA SPANM I STIFTELSE
7643,AQSSA SOCIETY
7643,AQSSA SOCIETY YEMEN
7643,CHARITABLE AL-AQSA ESTABLISHMENT
7643,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7643,FORENINGEN AL-AQSA
7643,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7643,MU' ASA AL-AQSA AL-KHAYRIYYA
7643,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7643,SANABIL AL-AQSA CHARITABLE FOUNDATION
7643,STICHTING AL-AQSA
7643,SWEDISH CHARITABLE AQSA EST.
7643,NUSRAT AL-AQSA AL-SHARIF
7644,AL-AQSA SPANMAL STIFTELSE
7644,AL-AQSA ASBL
7644,AL-AQSA CHARITABLE FOUNDATION
7644,AL-AQSA CHARITABLE ORGANIZATION
7644,AL-AQSA E.V.
7644,AL-AQSA INTERNATIONAL FOUNDATION
7644,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7644,AL-AQSA SINABIL ESTABLISHMENT
7644,AL-AQSA SPANM I STIFTELSE
7644,AQSSA SOCIETY
7644,AQSSA SOCIETY YEMEN
7644,CHARITABLE AL-AQSA ESTABLISHMENT
7644,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7644,FORENINGEN AL-AQSA
7644,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7644,MU' ASA AL-AQSA AL-KHAYRIYYA
7644,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7644,SANABIL AL-AQSA CHARITABLE FOUNDATION
7644,STICHTING AL-AQSA
7644,SWEDISH CHARITABLE AQSA EST.
7644,NUSRAT AL-AQSA AL-SHARIF
7645,AL-AQSA SPANMAL STIFTELSE
7645,AL-AQSA ASBL
7645,AL-AQSA CHARITABLE FOUNDATION
7645,AL-AQSA CHARITABLE ORGANIZATION
7645,AL-AQSA E.V.
7645,AL-AQSA INTERNATIONAL FOUNDATION
7645,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7645,AL-AQSA SINABIL ESTABLISHMENT
7645,AL-AQSA SPANM I STIFTELSE
7645,AQSSA SOCIETY
7645,AQSSA SOCIETY YEMEN
7645,CHARITABLE AL-AQSA ESTABLISHMENT
7645,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7645,FORENINGEN AL-AQSA
7645,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7645,MU' ASA AL-AQSA AL-KHAYRIYYA
7645,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7645,SANABIL AL-AQSA CHARITABLE FOUNDATION
7645,STICHTING AL-AQSA
7645,SWEDISH CHARITABLE AQSA EST.
7645,NUSRAT AL-AQSA AL-SHARIF
7649,AKSH
7656,"BEQIRI, Hidajet"
7658,BOSNIAN INVESTMENT ORGANIZATION
7671,CRP
7679,FBKSH
7720,UCPMB
7754,KKCMTSH
7755,NLA
7755,UCK
7756,LKCK
7769,PCPMB
7771,LPK
7774,PUMA SECURITY SERVICE
7774,PUMA SECURITY AGENCY
7808,"UKSHINI, Sami"
7819,"DIAS MENDONA, Leonardo"
7819,"DIAZ MENDONCA, Leonardo"
7821,"PALMA SALAZAR, Jesus Hector"
7825,UWSA
7825,UNITED WA STATE PARTY
7825,UWSP
7826,"ABDAOUI, Youssef Ben Abdul Baki Ben Youcef"
7828,"FUSCO, Fabio"
7828,"HASSAN, Mohamed"
7828,"AL-AMDOUNI, Mehrez Ben Mahmoud Ben Sassi"
7828,"HAMDOUNI, Meherez"
7828,"AMDOUNI, Mehrez ben Tah"
7828,"AMDOUNI, Meherez ben Ahdoud ben"
7829,"AL-AYARI, Chiheb Ben Mohamed Ben Mokhtar"
7830,"AL-BAAZAOUI, Mondher Ben Mohsen Ben Ali"
7831,"BROUGERE, Jacques"
7831,"BRUGERE, Jacques"
7835,"JARRAYA, Khalil Ben Ahmed Ben Mohamed"
7836,"JARRAYA, Mounir Ben Habib Ben Al-Taher"
7838,"FETHI, Alic"
7839,"AL-WAZ, Najib Ben Mohamed Ben Salem"
7842,"MAZWATI, Abdelghani"
7842,"MAZUTI, Abdelghani"
7843,"HUSAYN, Saddam"
7843,"HUSSAIN, Saddam"
7843,"HUSSEIN, Saddam"
7845,"HUSSEIN, Udai Saddam"
7846,"MAHMUD, Abid Hamid bid Hamid"
7846,"MAHMOUD, Col. Abdel Hamid"
7846,"HAMMUD, Abed Mahmoud"
7847,AL-KIMAWI
7847,"AL-MAJID, General Ali Hasan"
7847,"AL-MAJID, General Ali Hassan"
7851,"AL-ZUBAIDI, Mohammed Hamza"
7851,"AL-ZUBAYDI, Muhammad Hamsa"
7852,"AL-TIKRITI, Kamal Mustafa Abdallah Sultan"
7852,"ABDALLAH, Kamal Mustafa"
7853,"AL-GHAFUR, Barzan Razuki abd"
7856,"AL-RAWI, Ayad Futayyih"
7859,"AL-TIKRITI, Hamid Raja Shalah Hassan"
7859,"AL-TIKRITI, Hamid Raja-Shalah Hassum"
7862,"RAMADAN, Taha Yassin"
7862,"RAMADAN, Taha Yasin"
7863,"AL-MAJID, Rukan abdal-Ghaffur Sulayman"
7863,"AL-MAJID, Rukan abd al-Gafur"
7863,"AL-TIKRITI, Rukan abd al-Ghaffur al-Majid"
7863,"AL-MAJID, Rukan Razuqi abd al-Gahfur"
7863,"AL-TIKRITI, Rukan 'abd al-Ghaffur al-Majid"
7866,"MARUF, Taha, Muhyi al-Din"
7867,"AZIZ, Tariq Mikhail"
7868,"AL-NASIRI, Walid Hamid Tawfiq"
7871,"AL-AHMAD, Mahmoud Diab"
7871,"AL-AHMAD, Mahmoud Dhiyab"
7877,"SALEH, Mohammed Mahdi"
7878,"AL-TAKRITI, Sabawi Ibrahim Hassan"
7879,"AL-HASSAN, Watab Ibrahim"
7879,"AL-TAKRITI, Watban"
7879,"AL-TIKRITI, Watban Ibrahim al-Hasan"
7880,"AL-TAKRITI, Barzan Ibrahim Hassan"
7880,"AL-TIKRITI, Barzan Ibrahim Hasan"
7885,"'ABD AL-RAHMAN, Humam 'abd al-Khaliq"
7885,"RASHID, Humam 'abd al-Khaliq"
7885,"GHAFUR, Humam Abdel Khaleq Abdel"
7885,"ABD AL-GHAFUR, Humam Abd al-Khaliq"
7889,"AL-MASHAIKHI, Gharib Muhammad Fazel"
7892,SAQR AL-KABISI ABD AQALA
7911,ASSOCIATION FOR PALESTINIAN AID
7911,ASSOCIATION SECOUR PALESTINIEN
7911,HUMANITARE HILFSORGANISATION FUR PALASTINA
7911,LAJNA AL-IGHATHA AL-FILISTINI
7911,PALESTINE RELIEF COMMITTEE
7911,PALESTINIAN AID COUNCIL
7911,PALESTINIAN AID ORGANIZATION
7911,PALESTINIAN RELIEF SOCIETY
7911,RELIEF ASSOCIATION FOR PALESTINE
7916,AL AQSA ASSISTANCE CHARITABLE COUNCIL
7916,AL-LAJNA AL-KHAYRIYYA LIL MUNASARA AL-AQSA
7916,BENEVOLENCE COMMITTEE FOR SOLIDARITY WITH PALESTINE
7916,BENEVOLENT COMMITTEE FOR SUPPORT OF PALESTINE
7916,CHARITABLE COMMITTEE FOR PALESTINE
7916,CHARITABLE COMMITTEE FOR SOLIDARITY WITH PALESTINE
7916,CHARITABLE COMMITTEE FOR SUPPORTING PALESTINE
7916,CHARITABLE ORGANIZATION IN SUPPORT OF PALESTINE
7916,COMITE' DE BIENFAISANCE POUR LA SOLIDARITE' AVEC LA PALESTINE
7916,COMMITTEE FOR AID AND SOLIDARITY WITH PALESTINE
7916,COMMITTEE FOR ASSISTANCE AND SOLIDARITY WITH PALESTINE
7916,COMMITTEE FOR CHARITY AND SOLIDARITY WITH PALESTINE
7916,COMPANIE BENIFICENT DE SOLIDARITE AVEC PALESTINE
7916,COUNCIL OF CHARITY AND SOLIDARITY
7916,DE BIENFAISANCE ET DE COMMITE LE SOLIDARITE AVEC LA PALESTINE
7916,RELIEF COMMITTEE FOR SOLIDARITY WITH PALESTINE
7916,HUMANI'TERRE
7916,HUMANITERRE
7916,SOUTIEN HUMANI'TERRE
7917,AL-SANDUQ AL-FILISTINI LIL-IGHATHA
7917,AL-SANDUQ AL-FILISTINI LIL-IGHATHA WA AL-TANMIYA
7917,PALESTINE DEVELOPMENT AND RELIEF FUND
7917,PALESTINE RELIEF AND DEVELOPMENT FUND
7917,PALESTINE RELIEF FUND
7917,PALESTINIAN AID AND SUPPORT FUND
7917,PALESTINIAN RELIEF AND DEVELOPMENT FUND
7917,PALESTINIAN RELIEF FUND
7917,PALESTINE AND LEBANON RELIEF FUND
7917,PRDF
7917,RELIEF AND DEVELOPMENT FUND FOR PALESTINE
7917,WELFARE AND DEVELOPMENT FUND FOR PALESTINE
7917,WELFARE AND DEVELOPMENT FUND OF PALESTINE
7918,PALAESTINAENSER VEREIN
7918,PALAESTINAENSERVEREIN OESTERREICH
7918,PALAESTINENSISCH VERBAND OESTERREICH
7918,PALAESTINENSISCHE VEREINIGUNG
7918,PALAESTININIENSISCHE BEREINIGUNG
7918,PALESTINE LEAGUE
7918,PALESTINE UNION
7918,PALESTINENSISCHE VER IN STERREICH
7918,PALESTINIAN ASSOCIATION
7918,PALESTINIAN ISLAMIC ASSOCIATION IN AUSTRIA
7918,PALESTINIAN ISLAMIC LEAGUE IN AUSTRIA
7918,PALESTINIAN LEAGUE IN AUSTRIA
7918,PALESTINIAN ORGANIZATION
7918,PALESTINIAN UNION IN AUSTRIA
7918,PALESTINISCHE VEREINIGUNG
7918,PVOE
7918,PALESTINIAN UNION
7919,AL SANABIL
7919,AL-SANBAL
7919,ASANABIL
7919,JA'MIA SANBLE LLAGHATHA WA ALTINMIA
7919,JAMI'A SANABIL
7919,JAMI'A SANABIL LIL IGATHA WA AL-TANMIYZ
7919,SANABAL
7919,SANABEL
7919,SANABIL
7919,SANABIL AL-AQSA
7919,SANABIL FOR AID AND DEVELOPMENT
7919,SANABIL FOR RELIEF AND DEVELOPMENT
7919,SANABIL GROUP FOR RELIEF AND DEVELOPMENT
7919,SANIBAL
7919,SANNABIL
7919,SANNIBIL
7919,SINABUL
7923,"JULKIPLI, Salim"
7923,"KIPLI, Sali"
7925,"AHMED, Saeed"
7925,"AKMAN, Saeed"
7925,"MURAD, Abdul Hakim Al Hashim"
7925,"MURAD, Adbul Hakim Ali Hashim"
7925,"MURAD, Abdul Hakim Hasim"
7927,"SIREGAR, Parlin"
7927,"SIREGAR, Saleh Parlindungan"
7928,"MOCHTAR, Yasin Mahmud"
7928,"MUBAROK, Muhamad"
7928,"SYAWAL, Muhammad"
7928,"YASIN, Abdul Hadi"
7928,"YASIN, Salim"
7928,"YASIN, Syawal"
7928,"MUBARAK, Laode Agussalim"
7928,"MUHAMMAD, Ustad Haji Laudi Agus Salim"
7928,"KHAN, Mohd Shahwal"
7928,"IDA, Laode"
7929,"YUNOS, Muklis"
7929,"YUNOS, Saifullah Mukhlis"
7932,"BIN MANSOR, Amran"
7932,"BIN MANSOR, Henry"
7932,"MANSOR, Amran"
7933,"HIR, Musa Abdul"
7933,"HIR, Zulkifli Abdul"
7933,"ZULKIFLI, Abdul Hir bin"
7933,"ZULKIFLI, Bin Abdul Hir"
7934,"KASMURI, Lt. Col. (Rtd). Abd Manaf"
7935,"BIN MARZUKI, Zulkifli"
7935,"BIN ZUKEPLI, Marzuki"
7935,"MARZUKI, Zulkepli"
7936,"BIN SUFAAT, Yazud"
7936,"SHUFAAT, Yazid"
7938,"WAN MIN, bin Wan Mat"
7940,"HASSAN, Yaser"
7944,"KALED, Belkasam"
7944,"MOSTEFA, Djamel"
7944,"MOSTAFA, Damel"
7944,"MOSTAFA, Djamal"
7944,"KALAD, Belkasam"
7946,AKHTARABAD MEDICAL CAMP
7946,AL-AKHTAR MEDICAL CENTRE
7946,PAKISTAN RELIEF FOUNDATION
7946,PAKISTANI RELIEF FOUNDATION
7946,AZMAT-E-PAKISTAN TRUST
7946,AZMAT PAKISTAN TRUST
8083,FAITHFUL TO THE OATH
8085,DJAMAAT HOUMAT ED DAWA ESSALAFIA
8085,DJAMAAT HOUMAT ED DAAWA ES SALAFIYA
8085,DJAMAATT HOUMAT ED DAAWA ES SALAFIYA
8085,EL-AHOUAL BATTALION
8085,GROUP PROTECTORS OF SALAFIST PREACHING
8085,GROUP OF SUPPORTERS OF THE SALAFIST TREND
8085,GROUP OF SUPPORTERS OF THE SALAFISTE TREND
8085,THE HORROR SQUADRON
8085,HOUMAT ED DAAWA ES SALIFIYA
8085,HOUMAT ED-DAAOUA ES-SALAFIA
8085,HOUMATE ED-DAAWA ES-SALAFIA
8085,HOUMATE EL DA'AWAA ES-SALAFIYYA
8085,KATIBAT EL AHOUAL
8085,KATIBAT EL AHOUEL
8085,PROTECTORS OF THE SALAFIST CALL
8085,PROTECTORS OF THE SALAFIST PREDICATION
8085,SALAFIST CALL PROTECTORS
8090,ABOU SALMAN
8090,"AL-CHERIF, Said Ben Abdelhakim Ben Omar"
8091,GAMEL MOHAMED
8100,"ROUINE, Al-Azhar Ben Khalifa Ben Ahmed"
8102,ABOU DJARRAH
8102,"AL-TRABELSI, Mourad Ben Ali Ben Al-Basheer"
8107,AL-HARAMAIN FOUNDATION
8107,AL-HARAMAIN HUMANITARIAN FOUNDATION
8107,AL-HARAMAIN ISLAMIC FOUNDATION
8107,AL-HARAMAYN
8107,AL-HARAMAYN FOUNDATION
8107,AL-HARAMAYN HUMANITARIAN FOUNDATION
8107,AL-HARAMAYN ISLAMIC FOUNDATION
8107,AL-HARAMEIN
8107,AL-HARAMEIN FOUNDATION
8107,AL-HARAMEIN HUMANITARIAN FOUNDATION
8107,AL-HARAMEIN ISLAMIC FOUNDATION
8107,ALHARAMAIN
8107,ALHARAMAIN FOUNDATION
8107,ALHARAMAIN HUMANITARIAN FOUNDATION
8107,ALHARAMAIN ISLAMIC FOUNDATION
8107,ALHARAMAYN
8107,ALHARAMAYN FOUNDATION
